"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Rhyl","V10","VOA Band 4","23115","34808","Policy Support Officer Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 4","23115","34808","Caseworker","0.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Rating","V8","VOA Band 7","13133","18074","Admin Support Officer","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Anglia","V4","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Anglia","V4","VOA Band 6","16395","22103","Admin Support Officer","0.40","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Folkestone","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bristol","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Wrexham","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Financial Operations Unit","V11","VOA Band 6","16395","22103","Admin Support Officer","1.00","Finance"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southern SRU","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southern SRU","V4","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Programme Management Office","V11","VOA Band 3","31520","44202","Policy Complex Support Officer","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Harrow","V4","VOA Band 5","16838","26438","Inspector","0.50","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 6","16395","22103","Admin Support Officer","0.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Minerals Team","V10","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northampton","V5","VOA Band 6","16395","22103","Admin Support Officer","0.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities Rating Team","V8","VOA Band 4","23115","34808","Policy Support Officer","1.00","Planning"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","City & Tower Hamlets","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Ipswich","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Ipswich","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Midlands","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Norwich","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Gloucester","V5","VOA Band 5","16838","26438","Inspector","0.70","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bangor","V5","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Norwich","V4","VOA Band 7","13133","18074","Admin Support Officer","0.43","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Halifax","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cardiff","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bedford","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Harrow","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London North","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Graduate Valuers","V7","VOA Band 4G","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 6","16395","22103","Admin Support Officer","0.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Graduate Valuers","V7","VOA Band 4G","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Ulverston","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southampton","V4","VOA Band 6","16395","22103","Admin Support Officer","0.43","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","City & Tower Hamlets","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities Rating Team","V8","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Planning"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London South","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bristol","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Anglia","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Norwich","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London South","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bromley","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Leeds","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Coventry","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Shrewsbury","V5","VOA Band 7","13133","18074","Admin Support Officer","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London South","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London North","V4","VOA Band 6","16395","22103","Admin Support Officer","0.45","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Colchester","V4","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Harrow","V4","VOA Band 6","16395","22103","Admin Support Officer","0.83","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Gloucester","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 5","16838","26438","Inspector","0.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Learning","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bromley","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 5","16838","26438","Inspector","0.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Norwich","V4","VOA Band 6","16395","22103","Admin Support Officer","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","St Albans","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Tunbridge Wells","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 5","16838","26438","Inspector","0.59","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Halifax Data Capture Centre","V3","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Leeds","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Live Services","V2","VOA Band 4","23115","34808","Policy Support Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Colchester","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Guildford","V4","VOA Band 5","16838","26438","Inspector","0.48","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Graduate Valuers","V7","VOA Band 4G","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Learning","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V9","VOA Band 6","16395","22103","Not In Post","0.44","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Reading","V4","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Coventry","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
